# date	host	workload	level	mhz	mhz_lo	mhz_hi	box_mhz
2026-08-15T12:00:03Z	plexus	selfcompile	fpc	1305	1268	1305	1474
2026-08-15T15:31:01Z	plexus	mandelbrot	-O0	2419	2378	2478	1542
2026-08-15T15:31:01Z	plexus	mandelbrot	-O2	2500	2388	2500	1747
2026-08-15T15:31:01Z	plexus	mandelbrot	-O3	2488	2196	2512	1426
2026-08-15T15:31:01Z	plexus	mandelbrot-p	-O0	2512	2462	2512	1531
2026-08-15T15:31:01Z	plexus	mandelbrot-p	-O2	2546	2430	2548	1935
2026-08-15T15:31:01Z	plexus	mandelbrot-p	-O3	2375	2369	2533	1501
2026-08-15T15:31:01Z	plexus	mandelbrot-p	fpc	1897	1897	2281	1391
2026-08-15T15:31:01Z	plexus	raytracer	-O0	2524	2524	2563	1620
2026-08-15T15:31:01Z	plexus	raytracer	-O2	2552	2242	2552	1392
2026-08-15T15:31:01Z	plexus	raytracer	-O3	2535	2520	2546	1453
2026-08-15T15:31:01Z	plexus	raytracer-p	-O0	2505	1961	2505	1425
2026-08-15T15:31:01Z	plexus	raytracer-p	-O2	2026	1943	2483	1576
2026-08-15T15:31:01Z	plexus	raytracer-p	-O3	2321	1923	2321	1391
2026-08-15T15:31:01Z	plexus	raytracer-p	fpc	2353	1234	2354	1596
2026-08-15T15:31:01Z	plexus	sieve	-O0	2407	1370	2407	1473
2026-08-15T15:31:01Z	plexus	sieve	-O2	2355	1289	2406	1412
2026-08-15T15:31:01Z	plexus	sieve	-O3	2356	1337	2356	1620
2026-08-15T15:31:01Z	plexus	sieve	fpc	2218	1200	2218	1520
2026-08-15T15:31:01Z	plexus	nbody	-O0	2404	1836	2457	1396
2026-08-15T15:31:01Z	plexus	nbody	-O2	2411	1897	2411	1529
2026-08-15T15:31:01Z	plexus	nbody	-O3	1723	1723	2395	1757
2026-08-15T15:31:01Z	plexus	nbody	fpc	2366	2001	2366	1426
2026-08-15T15:31:01Z	plexus	fib	-O0	2095	1711	2095	1343
2026-08-15T15:31:01Z	plexus	fib	-O2	1773	1648	1897	1333
2026-08-15T15:31:01Z	plexus	fib	-O3	1200	1200	1636	1406
2026-08-15T15:31:01Z	plexus	fib	fpc	1315	1315	1775	1315
2026-08-15T15:31:01Z	plexus	selfcompile	-O0	2547	2541	2568	1552
2026-08-15T15:31:01Z	plexus	selfcompile	-O2	2557	2557	2571	1669
2026-08-15T15:31:01Z	plexus	selfcompile	-O3	2573	2564	2573	1593
2026-08-15T15:31:01Z	plexus	selfcompile	fpc	1285	1285	1658	1328
2026-08-15T19:02:50Z	plexus	mandelbrot	-O0	2545	2306	2545	1385
2026-08-15T19:02:50Z	plexus	mandelbrot	-O2	2406	2406	2532	1587
2026-08-15T19:02:50Z	plexus	mandelbrot	-O3	2403	2020	2484	1474
2026-08-15T19:02:50Z	plexus	mandelbrot-p	-O0	2451	2451	2554	1730
2026-08-15T19:02:50Z	plexus	mandelbrot-p	-O2	2549	2412	2549	1520
2026-08-15T19:02:50Z	plexus	mandelbrot-p	-O3	2251	2229	2475	1398
2026-08-15T19:02:50Z	plexus	mandelbrot-p	fpc	2501	1879	2501	1429
2026-08-15T19:02:50Z	plexus	raytracer	-O0	2545	2517	2571	1366
2026-08-15T19:02:50Z	plexus	raytracer	-O2	2546	2344	2576	1446
2026-08-15T19:02:50Z	plexus	raytracer	-O3	2532	2506	2550	1637
2026-08-15T19:02:50Z	plexus	raytracer-p	-O0	1895	1895	2367	1384
2026-08-15T19:02:50Z	plexus	raytracer-p	-O2	2386	1857	2386	1767
2026-08-15T19:02:50Z	plexus	raytracer-p	-O3	2480	1802	2480	1563
2026-08-15T19:02:50Z	plexus	raytracer-p	fpc	2194	1200	2194	1534
2026-08-15T19:02:50Z	plexus	sieve	-O0	2346	1322	2350	1394
2026-08-15T19:02:50Z	plexus	sieve	-O2	1450	1240	2384	1571
2026-08-15T19:02:50Z	plexus	sieve	-O3	2339	1248	2369	1442
2026-08-15T19:02:50Z	plexus	sieve	fpc	2342	1243	2342	1660
2026-08-15T19:02:50Z	plexus	nbody	-O0	2425	1920	2490	1415
2026-08-15T19:02:50Z	plexus	nbody	-O2	2029	1884	2237	1476
2026-08-15T19:02:50Z	plexus	nbody	-O3	2327	2231	2394	1419
2026-08-15T19:02:50Z	plexus	nbody	fpc	2351	1399	2375	1644
2026-08-15T19:02:50Z	plexus	fib	-O0	2498	1901	2498	1510
2026-08-15T19:02:50Z	plexus	fib	-O2	1278	1278	2325	1321
2026-08-15T19:02:50Z	plexus	fib	-O3	2337	1629	2346	1439
2026-08-15T19:02:50Z	plexus	fib	fpc	1331	1314	2351	1488
2026-08-15T19:02:50Z	plexus	selfcompile	-O0	2575	2547	2575	1632
2026-08-15T19:02:50Z	plexus	selfcompile	-O2	2555	2464	2555	1665
2026-08-15T19:02:50Z	plexus	selfcompile	-O3	2529	2529	2568	1456
2026-08-15T19:02:50Z	plexus	selfcompile	fpc	1518	1255	1518	1617
2026-08-16T04:21:01Z	plexus	mandelbrot	-O0	2553	2382	2553	1487
2026-08-16T04:21:01Z	plexus	mandelbrot	-O2	2426	2426	2545	1376
2026-08-16T04:21:01Z	plexus	mandelbrot	-O3	2454	2201	2538	1393
2026-08-16T04:21:01Z	plexus	mandelbrot-p	-O0	2528	2402	2528	1396
2026-08-16T04:21:01Z	plexus	mandelbrot-p	-O2	2560	2429	2560	1374
2026-08-16T04:21:01Z	plexus	mandelbrot-p	-O3	2489	2309	2489	1473
2026-08-16T04:21:01Z	plexus	mandelbrot-p	fpc	2195	2100	2474	1675
2026-08-16T04:21:01Z	plexus	raytracer	-O0	2528	2528	2571	1385
2026-08-16T04:21:01Z	plexus	raytracer	-O2	2511	2489	2569	1859
2026-08-16T04:21:01Z	plexus	raytracer	-O3	2563	2481	2563	1432
2026-08-16T04:21:01Z	plexus	raytracer-p	-O0	2454	1897	2454	1451
2026-08-16T04:21:01Z	plexus	raytracer-p	-O2	2472	1897	2494	1335
2026-08-16T04:21:01Z	plexus	raytracer-p	-O3	2439	2370	2449	1468
2026-08-16T04:21:01Z	plexus	raytracer-p	fpc	2352	1303	2352	1507
2026-08-16T04:21:01Z	plexus	sieve	-O0	1664	1664	2419	1387
2026-08-16T04:21:01Z	plexus	sieve	-O2	2339	1298	2339	1374
2026-08-16T04:21:01Z	plexus	sieve	-O3	2029	1398	2255	1425
2026-08-16T04:21:01Z	plexus	sieve	fpc	2440	1369	2440	1576
2026-08-16T04:21:01Z	plexus	nbody	-O0	2408	2058	2408	1386
